index,country,iso3Code,year,clean fuels for cooking (% of population),Access to electricity (% of population),Agricultural land (% ),Armed forces (% labor force),precipitation (mm per year),"Birth rate, crude (per 1,000 people)","Central government debt, total (% of GDP)",Consumer price index (2010 = 100),Control of Corruption: Estimate,Cost of business start-up (% of GNI per capita),Current account balance (% of GDP),Current health expenditure (% of GDP),"Death rate, crude (per 1,000 people)","Debt service (PPG and IMF only, % of exports of goods, services and primary income)",doing business score,"Fertility rate, total (births per woman)",% Firms using banks,GDP growth (annual %),GDP per capita (constant 2015 US$),"GDP per capita, PPP (constant 2021 international $)",GNI per capita (2015 US$),government  consumption exp (% of GDP),"Government expenditure on education, total (% of GDP)",Human Capital Index,"Industry (including construction), value added (% of GDP)","Inflation, consumer prices (annual %)",Level of water stress,"Life expectancy at birth, total (years)",Military expenditure (% of GDP),Population density,Population growth (annual %),% of total population below 5 meters,Population living in slums (% of urban population),"Population, total",Poverty $2.15 a day (% of population),Poverty $3.65 a day (% of population),Poverty $6.85 a day (% of population),%  Poverty headcount ratio ,Time to start a business (days),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total debt service (% of GNI),"Total debt service (% of exports of goods, services and primary income)",Unemployment advanced education,Unemployment basic education ,Unemployment intermediate education,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Corruption index 2023,Global_Peace_Index_2023,immigration_100k
384,Croatia,HRV,2015,100,100,27.46765778,0.993991043,1113,8.9,95.59858336,107.372942,0.199906364,3.4,2.815691328,6.69,12.9,0,71.35304,1.41,0,2.323175158,12285.30326,29446.79396,12265.24585,22.46152823,4.969085217,0,20.3676184,-0.464499005,1.380262339,77.27560976,1.753806728,74.1856372,-1.194101859,4.313673269,0,4151725,0.6,1.3,5.8,19.5,22.5,8.59,0,0,9.24,21.353,18.042,16.175,50,1.504,12.28405060547122
385,Croatia,HRV,2016,100,100,27.62490172,1.032830652,1113,9,93.2443888,106.1649964,0.155666068,7.4,2.462588775,6.73,12.3,0,72.15494,1.43,0,3.461129474,12849.3464,30798.75588,12611.54393,21.96633702,4.896224499,0,20.2753466,-1.125,1.415320142,78.02195122,1.593523321,73.3840862,-1.086345981,4.313673269,0,4106867,0.6,1.3,4.7,20,22.5,8.65,0,0,7.81,17.218,14.586,13.103,50,1.504,15.340160760014871
386,Croatia,HRV,2017,100,100,26.74933886,1.012851396,1113,8.9,86.77850878,107.3639943,0.059624635,7.2,4.050339961,6.66,13,0,72.60762,1.42,0,3.280958121,13485.88167,32324.47507,13444.56133,21.79820751,3.862699986,0.723,19.77098612,1.129372103,1.502830147,77.82682927,1.636766798,72.21440569,-1.606755205,4.313673269,0,4041407,0.5,1.1,4.2,19.3,22.5,8.63,0,0,7.112,19.575,11.691,11.208,50,1.504,14.351437506789097
387,Croatia,HRV,2018,100,100,26.51704667,1.046226543,1113,9,83.57727859,108.9745884,0.046769924,6.6,1.218793623,6.75,12.9,0,72.95462,1.47,0,2.904681493,14060.71895,33702.3096,13909.32171,21.67398785,3.912090063,0.729365647,19.28990883,1.50012501,1.486674077,78.07073171,1.546967515,71.27394396,-1.310873245,4.313673269,0,3988775,0.4,0.7,2.7,18.3,22.5,8.54,0,0,6.025,11.303,9.135,8.432,50,1.504,13.53799098720785
388,Croatia,HRV,2019,100,100,26.87441927,1.045603412,1113,8.9,81.68251721,109.8156764,0.052447699,6.2,2.639404149,6.8,12.7,0,73.62096,1.47,13.5,3.100439114,14641.22988,35093.74336,14592.56027,21.69431087,3.920079947,0.729365647,19.57602338,0.771820346,1.493997332,78.42439024,1.603503586,70.57018798,-0.992302961,4.313673269,0,3949390,0.3,0.6,2.4,18.3,19.5,8.54,0,0,5.253,9.087,6.906,6.617,50,1.504,10.761155520219578
389,Croatia,HRV,2020,100,100,26.89421015,1.170877239,1113,8.9,98.43956202,109.9856836,0.177110493,6.2,-0.794716422,7.72,14.1,0,73.62096,1.48,13.5,-8.311642579,13544.97151,32466.10824,13768.24943,24.87982866,4.389019966,0.709693968,20.09527751,0.154811375,1.462872388,77.72439024,1.702561337,69.9464975,-0.894863744,4.313673269,0,3914206,0.3,0.7,2.1,19.2,19.5,7.65,0,0,5.36,9.928,8.2,7.507,50,1.504,5.492812590854952
390,Croatia,HRV,2021,100,100,26.37598284,1.170877239,1113,9.4,91.10401586,112.7952756,0.037536457,6.2,0.807872378,8.1,16.2,0,73.62096,1.62,13.5,12.63170033,15394.47073,36899.19559,15318.79777,23.06666487,4.056660175,0.709693968,19.58415245,2.554506996,1.47843486,76.42439024,1.969444083,69.31703002,-0.904000889,4.313673269,0,3878981,0.3,0.4,1.8,18,19.5,7.65,0,0,4.904,10.498,8.45,7.608,50,1.504,6.573891442108121
391,Croatia,HRV,2022,100,100,25.87562545,1.170877239,1113,8.8,83.00025544,124.9552613,0.147807404,6.2,-3.680782629,8.1,14.8,0,73.62096,1.53,13.5,7.287936432,16616.39154,39828.03254,16553.33193,21.11216992,4.056660175,0.709693968,20.06514956,10.78058068,1.47843486,77.57560976,1.79282877,68.89994639,-0.603521952,4.313673269,0,3855641,0.3,0.4,1.8,18,19.5,7.65,0,0,5.264,11.647,7.185,6.96,50,1.504,4.7981645594078906
392,Croatia,HRV,2023,100,100,25.87562545,1.170877239,1113,8.8,83.00025544,134.8783107,0.181928679,6.2,0.753574362,8.1,14.8,0,73.62096,1.53,30.9,3.302544881,17147.16602,41100.25241,17087.71979,21.28627613,4.056660175,0.709693968,21.01032239,7.941281776,1.47843486,77.57560976,1.779892199,68.89994639,0.104856226,4.313673269,0,3859686,0.3,0.4,1.8,18,19.5,7.65,0,0,3.584,11.789,6.788,6.086,50,1.504,3.756782287471053
393,Cuba,CUB,2015,92.7,99,59.94524496,1.45903052,1335,10.972,0,0,0.03837892,0,0,12.81401348,9.063,0,0,1.694,0,4.438333589,7727.919972,0,7628.692163,32.20601197,8.963336945,0,22.35380936,0,23.93944607,77.772,3.083791445,108.3099424,-0.094943281,2.50495004,0,11275065,0,0,0,0,0,5.85,0,0,0,0,0,2.4,42,2.16,7.405722272997983
394,Cuba,CUB,2016,93.4,99.2,59.8490965,1.458584883,1335,10.351,0,0,0.135588765,0,0,12.2177515,9.348,0,0,1.609,0,0.512843096,7774.069846,0,7661.81201,31.89544698,9.013133049,0,22.94280122,0,23.93944607,77.643,3.072187925,108.2815456,-0.083875037,2.50495004,8.44494,11265612,0,0,0,0,0,5.91,0,0,0,0,0,2,42,2.16,9.852993339376502
395,Cuba,CUB,2017,93.65,99.4,60.69364162,1.469797309,1335,10.182,0,0,0.232622489,0,0,11.47197342,9.622,0,0,1.593,0,1.809791772,7927.277693,0,7813.456699,30.83820304,9.013133049,0,24.35662514,0,23.93944607,77.529,2.872403239,108.3605877,-0.157976772,2.50495004,8.44494,11247829,0,0,0,0,0,5.95,0,0,0,0,0,1.7,42,2.16,7.868185051533056
396,Cuba,CUB,2018,94.2,99.6,60.69364162,1.474388895,1335,10.348,0,0,0.134250969,0,0,11.0184288,9.815,0,0,1.631,0,2.247948541,8120.431236,0,7998.543283,30.04496667,9.013133049,0,24.87790646,0,23.93944607,77.496,2.876207372,108.1610597,-0.184303045,2.50495004,9.49348,11227118,0,0,0,0,0,6.01,0,0,0,0,0,1.7,42,2.16,6.947464167
397,Cuba,CUB,2019,94.4,99.8,61.66666667,1.483681553,1335,9.752,0,0,0.014878592,0,0,11.08496857,9.861,0,0,1.551,0,-0.163087224,8124.752821,0,8000.443103,32.23220881,9.046969414,0,24.54953997,0,23.93944607,77.611,2.876207372,107.9272254,-0.216424863,2.50495004,9.49348,11202846,0,0,0,0,0,6.01,0,0,0,0,0,1.705,42,2.16,5.355781914702746
398,Cuba,CUB,2020,94.7,99.9,61.66666667,1.571367046,1335,9.344,0,0,-0.153954476,0,0,12.48639679,10.23,0,0,1.5,0,-10.9490846,7252.316722,0,8000.443103,38.8479746,9.046969414,0,23.01787208,0,23.93944607,77.567,2.876207372,107.6720039,-0.236755669,2.50495004,10.54202,11176354,0,0,0,0,0,5.38,0,0,0,0,0,2.24,42,2.16,3.668459320454595
399,Cuba,CUB,2021,95,100,61.66666667,1.571367046,1335,8.922,0,0,-0.033175822,0,0,13.78727818,14.652,0,0,1.442,0,1.253693425,7379.014004,0,8000.443103,33.82647562,9.38586235,0,23.34743595,0,23.93944607,73.683,2.876207372,107.1499807,-0.486006262,2.50495004,10.54202,11122168,0,0,0,0,0,5.38,0,0,0,0,0,2.116,42,2.16,6.203826448224843
400,Cuba,CUB,2022,94.7,100,61.66666667,1.571367046,1335,8.889,0,0,-0.069265679,0,0,13.78727818,9.852,0,0,1.449,0,1.774853995,7552.317067,0,8000.443103,32.53303418,9.38586235,0,23.77004188,0,23.93944607,78.155,2.876207372,106.5493256,-0.562151275,2.50495004,10.54202,11059820,0,0,0,0,0,5.38,0,0,0,0,0,1.82,42,2.16,7.459434240340259
401,Cuba,CUB,2023,94.7,100,61.66666667,1.571367046,1335,8.889,0,0,-0.05509086,0,0,13.78727818,9.852,0,0,1.449,0,-1.928992112,7433.443362,0,8000.443103,32.53303418,9.38586235,0,23.77004188,0,23.93944607,78.155,2.876207372,106.5493256,-0.361317874,2.50495004,10.54202,11019931,0,0,0,0,0,5.38,0,0,0,0,0,1.719,42,2.16,9.437445660957406
402,Curacao,CUW,2021,0,100,0,0,0,8.6,0,115.5332021,0,0,-18.57047163,0,11.1,0,0,1.4,0,4.183711931,15787.3376,25163.99366,19082.0944,14.47828743,0,0,11.43671171,2.622207834,0,78.01707317,0,343.1734234,-1.677791247,1.680145148,0,152369,0,0,0,0,0,0,0,0,10.58,25.41,22.53,0,0,0,0
403,Cyprus,CYP,2015,100,100,13.70995671,1.939467323,498,11.208,0,101.72853,0.971173227,12.5,-0.419454379,6.79,6.358,0,71.95361,1.326,0,3.41892299,23487.22852,37871.48047,23328.70313,16.60931001,6.304910183,0,10.19094632,-2.096997691,31.71131766,80.966,1.647667627,131.9807359,1.462131369,4.04474159,0,1219502,0,0.1,0.1,16.1,8,8.12,0,0,12.151,18.714,16.676,15.026,53,2.101,1.230010282885965
404,Cyprus,CYP,2016,100,100,11.83874459,2.375393637,498,11.419,0,100.2746597,0.78945446,12.2,-4.103309386,6.65,6.462,0,72.31415,1.36,0,6.573591005,24916.63281,40176.29297,23910.77734,15.48715944,6.11811018,0,10.83651488,-1.429166667,29.79770366,81.056,1.404557612,133.8865801,1.433705226,4.04474159,0,1237112,0,0.1,0.1,15.7,6,8.09,0,0,10.947,15.498,14.321,13.006,53,2.101,0.40416712472274136
405,Cyprus,CYP,2017,100,100,13.14069264,2.357045208,498,10.994,0,100.8078868,0.746647298,12.4,-4.943773051,6.62,6.453,0,72.28343,1.322,0,5.75083246,26105.58594,42093.39453,25299.19141,15.03364293,5.69961977,0.751,11.3472324,0.531766496,29.52433024,81.328,1.568102939,135.7440476,1.377808547,4.04474159,0,1254275,0,0.1,0.1,15.4,6,8.07,0,0,9.846,13.804,11.467,11.155,53,2.101,0.3986366626138606
406,Cyprus,CYP,2018,100,100,14.33408009,2.290612925,498,10.843,0,102.2549751,0.607749343,11.9,-3.788800898,6.83,6.612,0,72.77735,1.32,0,6.271667304,27406.47656,44190.98828,26403.45898,14.70791657,5.025352955,0.754617035,12.02242703,1.435491195,28.29414981,81.382,1.760545917,137.5256494,1.30393307,4.04474159,0,1270737,0,0.1,0.2,14.7,6,8.05,0,0,7.667,9.725,8.997,8.504,53,2.101,0.7869448989051235
407,Cyprus,CYP,2019,100,100,13.56367965,2.237258463,498,10.794,0,102.5109919,0.598950326,5.6,-5.514077549,7.07,6.769,0,73.35105,1.332,21.4,5.87559123,28625.7793,46157.02344,27070.08203,16.0314662,5.212600231,0.754617035,12.78901189,0.250370997,27.61071624,81.397,1.786619013,139.2501082,1.246121557,4.04474159,0,1286671,0.2,0.2,0.3,14.3,6,8.05,0,0,6.263,7.59,8.057,7.155,53,2.101,0.3885997275138711
408,Cyprus,CYP,2020,100,100,13.81471861,1.806832886,498,10.583,0,101.8565384,0.349943221,5.6,-9.872439366,8.41,6.93,0,73.35105,1.328,21.4,-3.220634336,27391.58984,44166.98438,25547.42773,19.19669926,5.636940002,0.755520225,12.8234845,-0.638422798,31.57463095,81.391,1.920171746,140.9358225,1.203297126,4.04474159,0,1302247,0,0.1,0.2,13.8,6,6.36,0,0,7.101,7.181,8.692,7.755,53,2.101,0
409,Cyprus,CYP,2021,100,100,13.16085498,1.806832886,498,10.313,0,104.3480396,0.369423598,5.6,-5.965222855,9.43,7.257,0,73.35105,1.321,21.4,11.38776336,30227.91797,48740.36328,27502.53516,18.5541028,5.235859871,0.755520225,11.48036009,2.446088672,32.1213778,81.203,1.837920412,142.5659091,1.149978545,4.04474159,0,1317309,0,0.1,0.1,13.9,6,6.36,0,0,6.306,7.892,8.81,7.513,53,2.101,0.3795616670044766
410,Cyprus,CYP,2022,100,100,13.31604978,1.806832886,498,10.023,0,113.1085615,0.421445221,5.6,-7.610426613,9.43,6.971,0,73.35105,1.311,21.4,7.365622524,32015.35156,51622.46875,29429.97656,17.87683532,5.235859871,0.755520225,10.31577978,8.39548298,32.1213778,81.889,1.822731036,144.0876623,1.061746787,4.04474159,0,1331370,0,0.1,0.1,13.9,6,6.36,0,0,5.762,7.737,7.784,6.806,53,2.101,0
411,Cyprus,CYP,2023,100,100,13.31604978,1.806832886,498,10.023,0,117.1141224,0.332707405,5.6,-11.4669307,9.43,6.971,0,73.35105,1.311,21.4,2.611900909,32341.30273,52148.04297,29197.19141,18.55839835,5.235859871,0.755520225,10.49417088,3.541341888,32.1213778,81.889,1.824603006,144.0876623,1.016768177,4.04474159,0,1344976,0,0.1,0.1,13.9,6,6.36,0,0,5.328,5.854,6.371,6.098,53,2.101,0
412,Czechia,CZE,2015,100,100,45.25320554,0.472190345,677,10.5,0,107.4807382,0.467913359,6.7,0.446971206,7.36897945,10.5,0,76.10923,1.57,0,4.95875849,17931.59877,42028.59534,16606.85829,18.80776377,5.751820087,0,33.51506176,0.309364548,24.33090024,78.57804878,0.946582096,136.589289,0.196588748,0,0,10546059,0,0,0.4,9.7,30.5,13.22,0,0,2.381,22.692,4.702,5.048,57,1.459,2.655020230780048
413,Czechia,CZE,2016,100,100,45.1754954,0.434079426,677,10.7,0,108.2153736,0.555945516,5.7,1.747349217,7.44554329,10.2,0,76.38834,1.63,0,2.580870147,18359.09781,43030.57986,17038.08395,18.78146532,5.553730011,0,33.02612208,0.683504209,24.86009732,79.02682927,0.996128103,136.8518586,0.192048416,0,0,10566332,0,0.1,0.7,9.1,24.5,13.2,0,0,1.872,20.466,3.498,3.952,57,1.459,3.123127306618796
414,Czechia,CZE,2017,100,100,45.60290118,0.428252447,677,10.8,0,110.8672281,0.568141341,1,1.353017055,7.38071585,10.5,0,76.42162,1.69,0,5.173565288,19257.69307,45136.73319,17834.62755,18.50981514,3.806159973,0,32.23450692,2.450533985,24.78710462,78.97804878,0.956655422,137.2158788,0.265642664,0,0,10594438,0,0.1,0.5,9.6,24.5,13.26,0,0,1.483,12.992,2.691,2.893,57,1.459,2.926063657175586
415,Czechia,CZE,2018,100,100,45.62880456,0.411554991,677,10.7,0,113.2503136,0.509728491,1,0.451859774,7.47048092,10.6,0,76.322,1.71,0,2.830305894,19736.62953,46259.2782,18293.95959,19.17491832,4.266059875,0,31.24494021,2.149494949,24.17883212,79.02926829,1.088449481,137.6755343,0.334427262,0,0,10629928,0,0,0.2,10.1,24.5,13.29,0,0,1.185,10.637,2.059,2.246,57,1.459,3.7159235697551294
416,Czechia,CZE,2019,100,100,45.63999974,0.463401736,677,10.5,0,116.475542,0.533485949,1.1,0.356195094,7.60336018,10.5,0,76.34054,1.71,35.2,3.565776572,20360.05992,47720.49223,18699.63054,19.26463299,4.542469978,0,30.81729276,2.847875959,22.90145985,79.22926829,1.15229255,138.2268103,0.393788864,0,0,10671870,0,0,0.3,9.5,24.5,13.29,0,0,0.996,10.696,1.749,2.015,57,1.459,3.5139108703535555
417,Czechia,CZE,2020,100,100,45.64686659,0.505332569,677,10.3,0,120.1576778,0.555441022,1.1,1.785200808,9.2136879,12.1,0,76.34054,1.74,35.2,-5.304879546,19233.14696,45079.20131,17964.50073,21.31989023,4.721590042,0,29.67284901,3.161295285,20.77250608,78.17560976,1.322449949,138.5759288,0.243222682,0,0,10697858,0,0,0.4,8.6,24.5,11.99,0,0,1.418,10.4,2.394,2.55,57,1.459,1.916271463
418,Czechia,CZE,2021,100,100,45.73056051,0.505332569,677,10.6,0,124.7715463,0.615270674,1.1,-2.046241119,9.4887867,13.3,0,76.34054,1.83,35.2,4.029018306,20373.8783,47752.88015,18985.04353,20.77098746,4.803199768,0,28.5164056,3.839844915,20.51399027,77.22195122,1.397345793,136.1083491,-1.81187141,0,0,10505772,0.1,0.1,0.3,10.2,24.5,11.99,0,0,1.359,12.861,2.686,2.803,57,1.459,3.379094844243717
419,Czechia,CZE,2022,100,100,45.74762027,0.505332569,677,9.5,0,143.6122559,0.663074553,1.1,-4.520484394,9.4887867,11.3,0,76.34054,1.617746603,35.2,2.847170657,20627.34865,48346.97121,18538.54017,19.44147355,4.803199768,0,29.21857305,15.10016515,20.51399027,79.02926829,1.378528444,138.2905113,1.570972567,0,0,10672118,0.1,0.1,0.3,10.2,24.5,11.99,0,0,0.794,12.477,2.038,2.224,57,1.459,1.7334890787376978
420,Czechia,CZE,2023,100,100,45.74762027,0.505332569,677,9.5,0,158.9231321,0.767809868,1.1,0.301691698,9.4887867,11.3,0,76.34054,1.617746603,35.2,-0.085330276,20245.6558,47452.34856,18538.54017,19.6583815,4.803199768,0,30.42233588,10.66126014,20.51399027,79.02926829,1.524189624,138.2905113,1.78238907,0,0,10864042,0.1,0.1,0.3,10.2,24.5,11.99,0,0,1.307,4.011,1.99,2.579,57,1.459,1.9329822178522507
421,Denmark,DNK,2015,100,100,65.847475,0.57241932,703,10.2,0,107.1332917,2.185854197,0.2,7.953938174,10.34,9.2,0,84.50938,1.71,0,2.104414587,53094.01336,61837.36078,54731.65593,25.54635582,7.0104146,0,19.56444285,0.452034154,21.95240671,80.70243902,1.111446012,142.087075,0.70642385,12.57034437,0,5683483,0.2,0.3,0.4,0,3.5,9.61,0,0,4.617,10.42,5.38,6.278,90,1.382,1.0556906741869378
422,Denmark,DNK,2016,100,100,65.6275,0.546981832,703,10.8,0,107.4011249,2.203002691,0.2,7.078508777,10.25,9.2,0,84.59517,1.79,0,3.073045475,54300.20395,63242.18287,55544.24825,24.94291548,7.691060066,0,20.23196293,0.25,23.98580314,80.85365854,1.147637617,143.20025,0.780392644,12.57034437,0,5728010,0.3,0.3,0.5,0,3.5,9.52,0,0,4.648,9.177,5.134,5.989,90,1.382,1.4839359568157178
423,Denmark,DNK,2017,100,100,65.7825,0.505025339,703,10.6,0,108.6331578,2.190749168,0.2,7.360245321,10.1,9.2,0,84.5806,1.75,0,3.056477244,55601.01456,64757.20669,56770.78687,24.44966226,7.115859985,0.774,20.42362523,1.14713217,24.22385073,81.10243902,1.138233254,144.1245,0.643350904,12.57034437,0,5764980,0.1,0.2,0.3,0,3.5,9.5,0,0,4.58,9.674,4.681,5.833,90,1.382,1.387689116007341
424,Denmark,DNK,2018,100,100,65.8125,0.484471518,703,10.6,0,109.5170074,2.156995773,0.2,6.244572667,10.1,9.5,0,85.17028,1.73,0,1.860007489,56355.0733,65635.44134,57685.14887,24.38110739,7.296909809,0.770831823,20.57556363,0.813609467,29.90310979,80.95365854,1.277539272,144.8409,0.495838926,12.57034437,0,5793636,0.2,0.2,0.3,0,3.5,9.4,0,0,4.172,8.612,4.08,5.131,90,1.382,1.5534286240971988
425,Denmark,DNK,2019,100,100,65.649125,0.494344371,703,10.5,0,110.3472904,2.12164855,0.2,7.425269603,10.15,9.3,0,85.28856,1.7,0,1.711400944,57114.62273,66520.07087,58540.00928,24.20477676,7.255050182,0.770831823,20.64022005,0.758131573,25.57041644,81.45121951,1.295092381,145.36055,0.358130916,12.57034437,0,5814422,0.3,0.3,0.4,12.1,3.5,9.4,0,0,4.096,8.403,4.119,5.018,90,1.382,1.1179099143474622
426,Denmark,DNK,2020,100,100,65.499675,0.494720344,703,10.4,0,110.8115347,2.236486197,0.2,7.231129654,10.56,9.4,0,85.28856,1.68,22.2,-1.780105988,55934.55561,65145.67417,58249.23861,24.67998753,7.383540154,0.755094826,19.55505441,0.420711974,26.40427258,81.60243902,1.377131121,145.7851,0.291641177,12.57034437,0,5831404,0.2,0.2,0.4,12.3,3.5,9.49,0,0,4.682,9.384,4.775,5.637,90,1.382,1.028911733778006
427,Denmark,DNK,2021,100,100,65.45,0.494720344,703,10.8,0,112.8649228,2.333371401,0.2,8.659144724,10.82,9.8,0,85.28856,1.72,22.2,7.38206629,59803.92021,69652.23301,63266.06332,23.84555019,6.999929905,0.755094826,19.79677157,1.85304544,26.40427258,81.40487805,1.300122237,146.418325,0.433414489,12.57034437,0,5856733,0.2,0.2,0.3,12.4,3.5,9.49,0,0,3.995,8.46,4.46,5.043,90,1.382,2.0489238625015003
428,Denmark,DNK,2022,100,100,65.6,0.494720344,703,9.9,0,121.5516472,2.402638197,0.2,11.56562237,9.5,10.1,0,85.28856,1.55,22.2,1.540173107,60248.67123,70170.22416,64322.54989,21.68108442,5.296434402,0.755094826,20.83551839,7.696566999,26.40427258,81.30487805,1.36761549,147.575925,0.787502465,12.57034437,0,5903037,0.2,0.2,0.3,12.4,3.5,9.49,0,0,3.551,7.635,3.739,4.434,90,1.382,0.6776173010604541
429,Denmark,DNK,2023,100,100,65.6,0.494720344,703,9.9,0,125.5691456,2.376053095,0.2,9.84084616,9.5,10.1,0,85.28856,1.55,22.2,2.495184331,61295.98186,71390.00246,60875.6831,22.48152477,5.296434402,0.755094826,23.48856529,3.305178112,26.40427258,81.30487805,1.953195964,147.575925,0.741185516,12.57034437,0,5946952,0.2,0.2,0.3,12.4,3.5,9.49,0,0,3.855,8.746,4.563,5.094,90,1.382,0.9248435164770121
430,Djibouti,DJI,2015,8.8,59.1,73.45987921,5.890567359,220,23.889,0,112.4791057,-0.697522461,196.6,29.45995118,3.3475771,8.598,1.240376334,44.26206,3.066,0,7.526108919,2376.125547,4940.631622,2450.579427,19.91112023,3.598949909,0,11.39514948,-0.847389734,6.333333333,61.957,0,44.01695427,1.739612734,11.07459106,0,1020313,0,0,0,0,14,0.53,1.768670289,1.240376334,0,0,0,26.07,30,2.374,14.211325348201974
431,Djibouti,DJI,2016,9.05,59.8,73.45987921,5.841564291,220,23.516,0,115.5592472,-0.689762235,156,-1.00034789,2.7416594,8.568,2.124889226,47.15118,3.011,0,7.123432337,2502.851814,5204.131084,2537.64503,22.22990771,3.922260046,0,11.33870712,2.738412087,6.333333333,62.191,0,44.76501294,1.685198916,11.07459106,0,1037653,0,0,0,0,14,0.49,2.230803227,2.147563115,0,0,0,25.992,30,2.374,25.53840252955468
432,Djibouti,DJI,2017,9.6,60.2,73.45987921,5.68479972,220,23.276,0,116.2157532,-0.671423614,58.8,-4.79510874,2.46857476,8.37,1.558067175,50.88048,2.972,0,5.458091517,2596.451347,5398.750771,2588.228677,21.77355362,3.733449936,0,12.40612445,0.568112117,6.333333333,62.797,0,45.50651424,1.642861254,11.07459106,0,1054841,19.1,43.8,78.5,21.1,14,0.47,2.611951587,1.717335067,16.29,34.827,27.474,26.064,30,2.374,17.064183132813383
433,Djibouti,DJI,2018,9.8,62.4,73.45987921,5.770427097,220,22.982,0,116.3877187,-0.743121624,41.9,14.71176943,2.33968735,8.347,1.42451773,58.38141,2.929,0,4.774416888,2677.167015,5566.581289,2658.500634,21.3501237,3.751430035,0,13.99160539,0.14797085,6.333333333,63.038,0,46.24167386,1.602593729,11.07459106,0,1071882,19.1,43.8,78.5,21.1,14,0.4,2.533999995,1.585671084,16.29,34.827,27.474,26.184,30,2.374,18.65877027508625
434,Djibouti,DJI,2019,10.2,64.7,73.46419327,5.475482474,220,22.748,0,120.2509224,-0.880485117,39.7,18.25842625,2.16640544,8.421,1.320889936,60.49674,2.891,0,5.5451306,2781.946872,5784.448008,2697.218877,19.8109452,3.751430035,0,14.61028949,3.319253727,6.333333333,63.085,0,46.96760138,1.557660865,11.07459106,0,1088709,19.1,43.8,78.5,21.1,14,0.4,2.66320562,1.525283227,16.29,34.827,27.474,26.256,30,2.374,23.42223679605845
435,Djibouti,DJI,2020,10.1,64.5,73.50733391,5.475297983,220,22.477,0,122.3882717,-0.752914548,39.7,11.50207435,2.15048313,8.821,1.588888457,60.49674,2.848,0,1.316363242,2776.540909,5773.207493,2690.304516,19.58828598,3.751430035,0,15.03826399,1.777407838,6.333333333,62.694,0,47.67851596,1.502286563,11.07459106,0,1105188,19.1,43.8,78.5,21.1,14,0.38,2.29459849,1.883921354,16.29,34.827,27.474,27.713,30,2.374,32.12123186281429
436,Djibouti,DJI,2021,10.5,65.4,73.50733391,5.475297983,220,22.205,0,123.8348004,-0.805005491,39.7,-6.648477009,2.87667227,9.147,1.001822872,60.49674,2.804,0,4.522347746,2860.537939,5947.860884,2810.607165,18.18360517,3.751430035,0,16.28710536,1.181917753,6.333333333,62.305,0,48.37135462,1.442689442,11.07459106,0,1121248,19.1,43.8,78.5,21.1,14,0.38,1.844378306,1.171050989,16.29,34.827,27.474,27.668,30,2.374,25.864037215673964
437,Djibouti,DJI,2022,10.3,65,73.50733391,5.475297983,220,21.911,0,130.2492059,-0.793266594,39.7,17.8593816,2.87667227,8.962,0.905687221,60.49674,2.757,0,3.72857647,2925.840718,6083.643682,2976.416897,15.10796467,3.751430035,0,15.33349204,5.17980848,6.333333333,62.859,0,49.05504745,1.403529326,11.07459106,0,1137096,19.1,43.8,78.5,21.1,14,0.38,2.074108175,1.313988903,16.29,34.827,27.474,26.307,30,2.374,28.14186313204866
438,Djibouti,DJI,2023,10.3,65,73.50733391,5.475297983,220,21.911,0,132.1965203,-0.78092742,39.7,17.53211386,2.87667227,8.962,0.88394065,60.49674,2.757,0,6.676649644,3078.285987,6400.620163,3018.520381,14.48944317,3.751430035,0,15.30243453,1.495068165,6.333333333,62.859,0,49.05504745,1.384102724,11.07459106,0,1152944,19.1,43.8,78.5,21.1,14,0.38,2.526378068,1.739996889,16.29,34.827,27.474,26.154,30,2.374,26.88768925463856
439,Dominica,DMA,2015,89.2,96.7,33.33333333,0,2083,13.447,0,102.4031963,0.60711211,15,-7.082533294,5.15941811,10.93,8.591250382,61.48672,1.694,0,-2.731503063,7679.832936,15926.80483,7366.06227,21.34877636,3.407119989,0,12.53364749,-0.843826985,10,68.727,0,93.88,0.052563166,12.85684675,0,70410,0,0,0,0,12,6.31,6.2782112,12.04727184,0,0,0,0,56,0,7.101264025
440,Dominica,DMA,2016,89.1,97.8,33.33333333,0,2083,13.167,0,102.5484207,0.624173343,15.7,-8.987903341,5.12308073,10.714,9.819517866,61.23575,1.657,0,2.763647982,7983.235716,16556.01603,7366.06227,19.08189893,5.129719734,0,11.99174712,0.141816226,10,70.128,0,92.808,-1.148452801,12.85684675,0,69606,0,0,0,0,12,6.3,5.674046437,11.50509985,0,0,0,0,56,0,14.366577593885586
441,Dominica,DMA,2017,88.9,98.9,33.33333333,0,2083,13.13,0,102.8522234,0.6347422,15.5,-11.02830655,5.46245432,11.455,12.81418168,61.66778,1.629,0,-6.618994633,7575.633653,15710.71137,7366.06227,24.07842692,4.766750813,0,11.0723695,0.296252889,10,67.525,0,91.328,-1.607542112,12.85684675,0,68496,0,0,0,0,12,6.21,6.369345546,14.92085934,0,0,0,0,56,0,21.899088997897685
